timestamp,open,high,low,close,volume
2025-10-24 13:25:00+05:30,1849.9,1850.0,1848.0,1848.9,1149
2025-10-24 13:30:00+05:30,1848.9,1849.7,1848.0,1849.0,653
2025-10-24 13:35:00+05:30,1849.1,1850.0,1847.4,1847.6,1808
2025-10-24 13:40:00+05:30,1847.7,1847.7,1844.7,1845.0,2751
2025-10-24 13:45:00+05:30,1845.9,1849.5,1845.0,1847.6,1018
2025-10-24 13:50:00+05:30,1847.0,1847.7,1846.4,1847.0,1752
2025-10-24 13:55:00+05:30,1847.1,1848.5,1845.0,1846.1,1580
2025-10-24 14:00:00+05:30,1846.2,1848.0,1846.0,1847.0,2895
2025-10-24 14:05:00+05:30,1847.3,1848.0,1846.1,1846.8,619
2025-10-24 14:10:00+05:30,1846.7,1847.2,1845.2,1846.2,2872
2025-10-24 14:15:00+05:30,1846.6,1848.0,1845.5,1847.6,3529
2025-10-24 14:20:00+05:30,1847.8,1848.2,1846.1,1847.1,1118
2025-10-24 14:25:00+05:30,1846.5,1851.9,1846.3,1850.7,25470
2025-10-24 14:30:00+05:30,1850.0,1850.8,1845.0,1846.3,15341
2025-10-24 14:35:00+05:30,1846.0,1846.9,1843.0,1843.5,10984
2025-10-24 14:40:00+05:30,1843.2,1843.6,1841.5,1842.3,2913
2025-10-24 14:45:00+05:30,1842.2,1843.5,1840.2,1841.0,3615
2025-10-24 14:50:00+05:30,1840.7,1841.1,1835.6,1837.5,5572
2025-10-24 14:55:00+05:30,1837.0,1838.2,1836.0,1836.3,3327
2025-10-24 15:00:00+05:30,1836.3,1844.9,1836.3,1843.0,23470
2025-10-24 15:05:00+05:30,1842.9,1843.6,1839.5,1840.0,16048
2025-10-24 15:10:00+05:30,1839.8,1841.4,1838.3,1840.7,18519
2025-10-24 15:15:00+05:30,1840.9,1844.9,1831.8,1836.9,58223
2025-10-24 15:20:00+05:30,1836.9,1844.7,1833.0,1837.6,56883
2025-10-24 15:25:00+05:30,1837.2,1845.0,1836.9,1845.0,24575
2025-10-27 09:15:00+05:30,1880.2,1923.9,1880.2,1910.0,497505
2025-10-27 09:20:00+05:30,1910.8,1916.3,1896.6,1902.5,194762
2025-10-27 09:25:00+05:30,1902.2,1903.9,1890.8,1896.9,173669
2025-10-27 09:30:00+05:30,1897.0,1901.2,1893.2,1899.2,92846
2025-10-27 09:35:00+05:30,1898.2,1900.2,1895.0,1896.7,55218
2025-10-27 09:40:00+05:30,1896.6,1898.0,1892.2,1896.5,67203
2025-10-27 09:45:00+05:30,1896.1,1901.5,1894.0,1899.9,61830
2025-10-27 09:50:00+05:30,1899.4,1900.0,1895.0,1899.8,26256
2025-10-27 09:55:00+05:30,1898.9,1904.0,1898.8,1902.4,50988
2025-10-27 10:00:00+05:30,1902.8,1903.9,1897.7,1898.1,28586
2025-10-27 10:05:00+05:30,1897.6,1899.9,1897.0,1898.8,19921
2025-10-27 10:10:00+05:30,1898.9,1899.0,1895.5,1898.0,38199
2025-10-27 10:15:00+05:30,1898.0,1899.0,1896.1,1897.3,13116
2025-10-27 10:20:00+05:30,1897.9,1898.8,1896.0,1897.2,27609
2025-10-27 10:25:00+05:30,1897.3,1899.9,1892.2,1899.0,50001
2025-10-27 10:30:00+05:30,1898.9,1902.3,1895.0,1896.6,41446
2025-10-27 10:35:00+05:30,1896.7,1897.7,1895.6,1896.0,10607
2025-10-27 10:40:00+05:30,1896.0,1899.4,1895.6,1898.3,9806
2025-10-27 10:45:00+05:30,1898.3,1901.0,1897.5,1900.0,16087
2025-10-27 10:50:00+05:30,1900.0,1900.1,1898.0,1898.5,7161
2025-10-27 10:55:00+05:30,1898.9,1899.5,1895.9,1898.4,15568
2025-10-27 11:00:00+05:30,1898.4,1899.5,1896.4,1897.7,18116
2025-10-27 11:05:00+05:30,1897.6,1898.5,1897.6,1898.3,13580
2025-10-27 11:10:00+05:30,1898.4,1898.5,1897.0,1898.0,10835
2025-10-27 11:15:00+05:30,1897.9,1898.0,1897.0,1897.8,8767
2025-10-27 11:20:00+05:30,1897.8,1903.4,1897.3,1902.3,27481
2025-10-27 11:25:00+05:30,1902.0,1904.9,1902.0,1904.8,20994
2025-10-27 11:30:00+05:30,1904.8,1904.9,1901.1,1901.1,18006
2025-10-27 11:35:00+05:30,1901.1,1902.7,1900.0,1901.4,9519
