timestamp,open,high,low,close,volume
2025-10-27 13:25:00+05:30,128.28,128.29,128.13,128.21,188934
2025-10-27 13:30:00+05:30,128.23,128.27,128.13,128.22,213099
2025-10-27 13:35:00+05:30,128.22,128.59,128.13,128.59,408072
2025-10-27 13:40:00+05:30,128.59,128.79,128.54,128.6,488588
2025-10-27 13:45:00+05:30,128.58,128.64,128.45,128.56,155212
2025-10-27 13:50:00+05:30,128.54,128.72,128.52,128.7,144573
2025-10-27 13:55:00+05:30,128.7,128.73,128.65,128.7,192940
2025-10-27 14:00:00+05:30,128.73,128.75,128.62,128.65,201030
2025-10-27 14:05:00+05:30,128.65,128.7,128.51,128.57,172793
2025-10-27 14:10:00+05:30,128.57,128.7,128.48,128.55,171409
2025-10-27 14:15:00+05:30,128.55,128.75,128.53,128.75,495968
2025-10-27 14:20:00+05:30,128.75,128.85,128.67,128.84,397074
2025-10-27 14:25:00+05:30,128.85,129.0,128.81,128.96,453305
2025-10-27 14:30:00+05:30,128.98,129.0,128.82,128.88,393489
2025-10-27 14:35:00+05:30,128.82,128.9,128.76,128.8,220092
2025-10-27 14:40:00+05:30,128.8,128.8,128.55,128.55,351175
2025-10-27 14:45:00+05:30,128.55,128.62,128.3,128.36,475577
2025-10-27 14:50:00+05:30,128.36,128.47,128.33,128.44,179477
2025-10-27 14:55:00+05:30,128.44,128.44,128.33,128.4,200503
2025-10-27 15:00:00+05:30,128.4,128.48,128.4,128.47,220717
2025-10-27 15:05:00+05:30,128.47,128.47,128.31,128.32,399167
2025-10-27 15:10:00+05:30,128.35,128.36,128.01,128.23,608866
2025-10-27 15:15:00+05:30,128.23,128.94,128.15,128.9,1034591
2025-10-27 15:20:00+05:30,128.85,129.75,128.78,129.65,2786583
2025-10-27 15:25:00+05:30,129.69,129.98,129.53,129.95,1690909
2025-10-28 09:15:00+05:30,130.39,131.77,130.27,131.43,5310529
2025-10-28 09:20:00+05:30,131.43,131.52,130.7,130.8,2292249
2025-10-28 09:25:00+05:30,130.8,131.4,130.62,131.32,1269592
2025-10-28 09:30:00+05:30,131.37,131.45,130.75,130.95,1266371
2025-10-28 09:35:00+05:30,130.95,131.04,130.01,130.04,1849356
2025-10-28 09:40:00+05:30,130.08,130.35,129.75,129.78,1558112
2025-10-28 09:45:00+05:30,129.83,129.85,129.33,129.5,1204868
2025-10-28 09:50:00+05:30,129.48,129.89,129.29,129.31,1146170
2025-10-28 09:55:00+05:30,129.32,129.66,129.2,129.41,964527
2025-10-28 10:00:00+05:30,129.41,129.5,129.13,129.3,509069
2025-10-28 10:05:00+05:30,129.31,129.37,128.93,128.98,896889
2025-10-28 10:10:00+05:30,129.0,129.01,128.76,128.95,541689
2025-10-28 10:15:00+05:30,128.95,128.98,128.67,128.7,448977
2025-10-28 10:20:00+05:30,128.69,128.91,128.61,128.88,367799
2025-10-28 10:25:00+05:30,128.88,129.03,128.77,128.81,258569
2025-10-28 10:30:00+05:30,128.83,128.86,128.63,128.78,205507
2025-10-28 10:35:00+05:30,128.79,128.79,128.2,128.22,935002
