timestamp,open,high,low,close,volume
2025-10-24 13:25:00+05:30,945.15,945.7,942.75,943.0,39223
2025-10-24 13:30:00+05:30,943.0,944.8,940.6,941.45,42787
2025-10-24 13:35:00+05:30,941.6,942.95,940.8,941.65,46939
2025-10-24 13:40:00+05:30,941.25,942.6,940.7,941.8,17375
2025-10-24 13:45:00+05:30,941.25,942.25,940.65,941.8,18772
2025-10-24 13:50:00+05:30,941.15,941.7,940.0,940.85,22789
2025-10-24 13:55:00+05:30,941.15,942.2,940.1,941.6,13385
2025-10-24 14:00:00+05:30,941.65,942.4,940.4,941.6,15793
2025-10-24 14:05:00+05:30,941.45,941.8,940.45,940.9,12538
2025-10-24 14:10:00+05:30,941.4,941.85,941.0,941.5,9721
2025-10-24 14:15:00+05:30,941.65,942.1,941.2,941.9,10347
2025-10-24 14:20:00+05:30,941.9,942.4,940.8,942.4,16038
2025-10-24 14:25:00+05:30,942.35,943.3,941.8,943.0,8864
2025-10-24 14:30:00+05:30,943.0,943.0,940.0,940.05,15133
2025-10-24 14:35:00+05:30,940.35,940.35,937.55,939.15,34944
2025-10-24 14:40:00+05:30,939.1,940.25,938.85,940.25,9015
2025-10-24 14:45:00+05:30,940.15,941.7,939.5,941.15,20491
2025-10-24 14:50:00+05:30,941.35,941.5,939.85,940.65,17370
2025-10-24 14:55:00+05:30,940.85,941.6,940.0,940.85,14674
2025-10-24 15:00:00+05:30,940.85,942.8,939.85,942.6,20627
2025-10-24 15:05:00+05:30,942.65,944.6,942.6,944.5,23810
2025-10-24 15:10:00+05:30,944.4,945.0,944.05,944.3,26908
2025-10-24 15:15:00+05:30,944.6,945.0,944.15,945.0,32758
2025-10-24 15:20:00+05:30,945.0,946.2,944.05,945.25,29458
2025-10-24 15:25:00+05:30,945.3,945.85,944.1,944.2,31379
2025-10-27 09:15:00+05:30,945.2,951.8,942.0,949.45,55591
2025-10-27 09:20:00+05:30,949.35,949.85,947.65,949.0,11620
2025-10-27 09:25:00+05:30,949.25,949.6,946.45,947.25,9290
2025-10-27 09:30:00+05:30,947.65,949.0,947.25,948.75,6326
2025-10-27 09:35:00+05:30,948.75,948.9,948.0,948.3,3951
2025-10-27 09:40:00+05:30,948.4,948.7,946.6,948.2,4006
2025-10-27 09:45:00+05:30,947.95,948.5,947.35,948.5,3934
2025-10-27 09:50:00+05:30,948.25,948.25,947.05,947.25,5144
2025-10-27 09:55:00+05:30,947.3,947.3,946.55,946.55,2818
2025-10-27 10:00:00+05:30,946.55,947.0,946.05,946.45,3578
2025-10-27 10:05:00+05:30,946.45,947.95,945.95,946.65,7586
2025-10-27 10:10:00+05:30,946.25,947.0,945.05,945.25,5066
2025-10-27 10:15:00+05:30,945.25,945.25,943.5,944.5,5431
2025-10-27 10:20:00+05:30,944.4,945.0,943.2,943.6,4152
2025-10-27 10:25:00+05:30,943.85,944.5,943.3,943.6,2665
2025-10-27 10:30:00+05:30,943.6,945.95,942.8,945.8,5442
2025-10-27 10:35:00+05:30,945.8,945.8,942.05,945.0,11992
2025-10-27 10:40:00+05:30,945.4,946.8,945.0,945.35,5514
2025-10-27 10:45:00+05:30,945.0,945.7,943.45,945.55,44653
2025-10-27 10:50:00+05:30,945.15,945.5,943.4,943.45,7815
2025-10-27 10:55:00+05:30,943.45,945.2,942.45,944.65,4096
2025-10-27 11:00:00+05:30,944.45,945.65,943.75,943.75,6940
2025-10-27 11:05:00+05:30,943.8,945.7,943.2,944.9,5954
2025-10-27 11:10:00+05:30,944.75,945.05,944.0,945.0,2140
2025-10-27 11:15:00+05:30,945.05,945.9,944.75,944.8,6228
2025-10-27 11:20:00+05:30,944.8,945.2,944.2,944.2,3136
2025-10-27 11:25:00+05:30,944.7,945.1,944.35,944.65,1814
2025-10-27 11:30:00+05:30,944.65,945.95,944.65,945.7,2482
2025-10-27 11:35:00+05:30,945.1,946.45,945.0,946.3,3224
2025-10-27 11:40:00+05:30,946.4,947.45,945.85,946.25,6335
